Kingdom	Phylum	Class	Order	Family	Genus	Case MRA	Control MRA	MRAR	KW TSS	KW CLR	KW rCLR	t-test TSS	t-test CLR	t-test rCLR	GLM TSS	GLM CLR	GLM rCLR	ANCOM	ANCOM-BC	ALDEx2 t-test	ALDEx2 Wilcoxon	baySeq	DESeq2	edgeR RLE	edgeR TMM	fitFeatureModel	fitZIG	GLM NBZI	limma-voom	SAMseq	LEfSe	N methods detected by
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	0.00244570115645951	0.00296912948104077	0.823709835517925	0.723273081285802	0.6710256217297	9.86198567219117e-06	0.941431799603983	0.835358051669326	0.0176795638811759	0.942281203032007	0.837298107964759	0.0220450963462578	1	0.763049753211257	0.796771119868116	0.777684768116473	0.66047941599096	0.733901936067643	0.920851507737806	0.793063913662086	0.425797208083723	0.412433717590158	0.399600350698753	0.938635621672455	1	1	3
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	0.000276100613560064	0.00051948229873203	0.53149186071206	0.642154610553654	0.158393729132844	0.000740805624311785	0.550313227699292	0.245748475497372	0.361548729601726	0.532643314214552	0.228962100562298	0.33951333145528	1	0.168375736381595	0.544595157410767	0.564015924518541	0.0015887959956615	0.573237422127663	4.43418555320321e-05	0.383147089652072	0.486265015112849	0.00178479670541165	0.17625633366119	0.393709930879652	1	1	4
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0.00415163937204702	0.00151292822736515	2.7441086080318	0.00654118236936788	0.0369716621438127	0.0204738483957971	0.00946021748428681	0.00698584994656457	0.881533152107789	0.0151292133646948	0.0101177675662646	0.89269548178042	1	0.0094854291783829	0.0777060536184019	0.0584393157371234	0.287508535982683	0.00872728825983543	6.97992508568241e-05	0.0175804383083371	0.113493013231176	0.000409479392376959	0.142510334610607	0.0185668602542871	0	0.0065411823693675	15
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	0.0109402343516544	0.0168763203803278	0.648259460895697	0.925293164285873	0.530915116725862	0.889697134318474	0.531933746254671	0.610467064803207	0.352790662734434	0.501026478653213	0.599978262422515	0.351706350555821	1	0.540408106293358	0.722879400130191	0.730516688091321	0.627075250397267	0.42076940582231	0.366902538118784	0.657529066472541	0.23291711781059	0.0575692948465353	0.450827674680855	0.49529978868222	1	1	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.00105735381085229	0.00321328854642264	0.329056602162119	0.635180814961847	0.848929892893379	0.00015788121512561	0.983730115247546	0.972632679630616	0.563651775245627	0.984203178850304	0.972001328352136	0.526121015050426	1	0.929667433881163	0.752916052064767	0.740211899573508	0.607936323100243	0.893766793436655	3.93874105638635e-06	0.281850981388898	0.935663625794382	0.847635346048875	0.0468535816533879	0.624239455795516	0.16835	1	3
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_6	0.00205343385492455	0.000487645862067803	4.2109120873439	0.14527433773359	0.588245730354086	0.0293626712646978	0.0643568291457944	0.154787575623473	0.915905015139768	0.0854903625452848	0.194750107391094	0.920582671578367	1	0.213149449730379	0.449751035879727	0.488025074440273	0.142475470878039	0.0553466379933343	1.79769828230672e-13	0.0110618645335972	0.23291711781059	0.00602018828562292	0.0173884428728405	0.108011826233722	0.03486	1	6
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	0.00355602373257254	0.000834898781748076	4.25922735822788	0.00180061977226684	0.0106644219099897	0.00238939636497723	0.0010578702869247	0.00168709207176446	0.352790662734434	0.0024499726753332	0.00385613064630801	0.394906271777218	1	0.00215313289820721	0.0378623302659678	0.0278019519027849	0.00940409769227665	0.000609416076274293	1.79769828230672e-13	0.00545999400877044	0.0741198201957406	0.000868241281570876	0.00264894030483104	0.00375667462314157	0	0.00180061977226833	19
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	0.224363901995921	0.25664888592612	0.874205633842133	0.0737056930007774	0.0539765094071015	0.0335017766636313	0.315459775520606	0.0962280388714387	0.300908834307345	0.317524357376175	0.097059481493548	0.304000451376419	1	0.0428994848509719	0.114701203178255	0.0584369226863542	0.590617517988832	0.0375902771541182	0.154576248272607	0.238684899085272	0.907693824003984	0.0797543966541022	0.135496859402159	0.28801493881996	0.02922	1	4
Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	0.000577130236242297	0.000193393829604555	2.98422259604867	0.217182963792414	0.912264135525645	0.119764756692258	0.13978991434825	0.333078999554555	0.647961508564254	0.169881195629453	0.366267188990953	0.644142509839981	1	0.4600874833838	0.577970361477331	0.600245538159454	0.00528391724336137	0.0846340528385773	3.88060225785464e-07	0.0261710708037801	0.214717273600591	0.00435725339911525	0.00479123975972264	0.140189018840225	0.10226	1	5
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	0.00664293161652955	0.00600770254205539	1.10573577337217	0.682228673355532	0.690954300552423	0.17508753618909	0.99864614180866	0.758677845514239	0.623994262250176	0.99862873141965	0.758145263213408	0.617593936521925	1	0.808074430593078	0.779769963566495	0.814558305776325	0.5470721112719	0.965766893965398	0.771178293205424	0.729625724072108	0.982430427639526	0.874716280066117	0.962813251970307	0.572429243455513	1	1	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	0.00221528242745708	0.0013939504315481	1.58921176630135	0.240995883228956	0.354637053678741	0.85858694524085	0.403995635635352	0.26477287224992	0.625297492836214	0.415760481216518	0.280834718594967	0.623369103181329	1	0.34769313297707	0.508100537557994	0.435075397666319	0.383545213247788	0.573237422127663	0.0694735638430597	0.302947297349779	0.358171767049003	0.0355402597744503	0.148593767097433	0.269413631677102	0.07866	1	1
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	0.00334846094413248	0.00783582289381592	0.427327287702624	0.635180814961847	0.178069394312184	0.0335017766636313	0.496283327030184	0.241519235754433	0.628399745611533	0.47426418300487	0.222070085592725	0.623369103181329	1	0.187071442714962	0.480811804846264	0.534153212040035	0.611255697670111	0.421120910264955	0.0128728277573451	0.194679054142361	0.265844126083975	0.0481161376791152	0.145387812996636	0.541646724456888	0.30165	1	3
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	0.00240298660316164	0.00244148351519931	0.9842321638471	0.596060438498355	0.530915116725862	0.171161926215061	0.446788602909712	0.374315180109243	0.315461826570182	0.441431356318702	0.366267188990953	0.326728126842466	1	0.466206269010752	0.416830215542578	0.65698274205102	0.604571586573458	0.876078867942875	0.925000355691258	0.935221154801	0.956300758925447	0.601145067941208	0.430912418982956	0.233629620261624	0.16835	1	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	0.0318028472744103	0.0241632152991391	1.31616785600314	0.147632085864562	0.403782200841089	0.139257499871465	0.451533229831122	0.241754465893055	0.260286993199003	0.451945024582456	0.228962100562298	0.27417564744621	1	0.309635021169511	0.361238200636073	0.548778865028747	0.571846812429883	0.71387289276514	0.252162385664566	0.238684899085272	0.452056120457994	0.399708179145729	0.151730817665425	0.154126536105171	0.07866	1	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	0.0404503362155615	0.0348529944443294	1.16059859017775	0.268913868117518	0.488584244086779	0.282329907225001	0.446788602909712	0.241519235754433	0.458951742089404	0.445833581219388	0.222070085592725	0.448337723365206	1	0.307701342757299	0.349743897255155	0.656912264644256	0.644535110119534	0.705222739432349	0.300888905827333	0.565662938626342	0.47414729489249	0.505899287360655	0.571065219918586	0.154126536105171	0.16835	1	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	0.00448425529598831	0.00297217085806445	1.50874748126309	0.045338896351754	0.143853596196137	0.909987945265406	0.0671113993008077	0.0645956412117187	0.652782531125625	0.0699019224026048	0.0679577086092832	0.660265277790864	1	0.0875128614226404	0.166368503782159	0.14483349834365	0.304803439993826	0.42076940582231	0.016517885403292	0.238684899085272	0.242118570845376	0.185575007710479	0.209640120445088	0.0393224360906343	0	0.0453388963516563	5
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	0.00159614939681096	0.00134359589140126	1.18796835196207	0.0277560157884253	0.186886361891999	0.345231211433621	0.0421539227996309	0.059455060117407	0.920208786894607	0.0485534091831912	0.0679577086092832	0.920582671578367	1	0.0841512296583104	0.221691613408912	0.152853607519339	0.213411198386634	0.895685330388624	0.442336288046874	0.619247351537573	0.215232666180075	0.00185833007302021	0.47538087151776	0.026261851307637	0	0.0277560157884504	7
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	0.0407589269127261	0.0349914909174269	1.16482395702742	0.732407738020287	0.746371539086435	0.269492723304214	0.854617557047165	0.909179379128587	0.699262040469174	0.854208821442041	0.910122818178206	0.696469473150766	1	0.949241457761741	0.866826723489058	0.883326005108527	0.65268003567564	0.794094837673868	0.913176331630467	0.980923563248701	0.855261732794113	0.412433717590158	0.782984018629555	0.774522036338741	1	1	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella	0.120156846357465	0.139097335196811	0.863832841854616	0.805100179663586	0.660256462183721	0.171161926215061	0.864048170664866	0.8214504602391	0.392179039190039	0.861335191170403	0.822668657016243	0.394906271777218	1	0.763049753211257	0.906751781256534	0.762552179672149	0.650005277580676	0.35414606042392	0.160217008593402	0.457691247653176	0.376669056478956	0.228212194010785	0.492469370052076	0.933421147101474	1	1	0
Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0.000865996364135623	0.000242905161883879	3.56516245854673	0.119165345048905	0.5438435548252	0.0740346379565994	0.197448036397197	0.19114903430084	0.638945212991275	0.212911464976585	0.21456664046752	0.644142509839981	1	0.261892005040934	0.484958693210257	0.508662992191699	0.0298952349132487	0.246695117963843	1.64467670967444e-12	0.00363260355376075	0.376669056478956	0.0262995328260787	0.0246265428093733	0.0516980274255715	0.07866	1	5
Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	NA	NA	0.00108985447356655	0.00114026666962284	0.955789117230829	0.983426361048752	0.354637053678741	0.0024765679612092	0.809643481463975	0.835358051669326	0.874468637124009	0.820071414339043	0.837298107964759	0.866147853311998	1	0.74324092531033	0.733421818854215	0.697517195184861	0.509704832023395	0.241949396479355	0.925000355691258	0.911489642422613	0.858983692876418	0.00546771463039606	0.982110554272966	0.915939993583948	1	1	2
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	0.000290247836027256	0.00175440410608642	0.165439555812895	0.0385924667391883	0.0843333848717529	0.072926185656007	0.0124886964110927	0.0172198013307544	0.647961508564254	0.00363731028015839	0.008228626203411	0.623369103181329	1	0.00805938781827503	0.204473987695012	0.25568808808575	0.0685860496120768	0.154522195452383	1.14162263882593e-16	0.00182412839559504	0.0224776794330202	1.27880392270763e-11	0.0154433630150069	0.00582698453533289	0.11869	0.0385924667391787	13
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	0.000136879480965297	7.84789439254127e-05	1.74415549087139	0.289968516014035	0.938393521762036	2.41629455500813e-05	0.349428055888306	0.744109392037456	0.0158793589256222	0.371954158298464	0.758145263213408	0.0181313373754867	1	0.943013455986622	0.685398054886486	0.690985016051282	6.11303634641125e-06	1	0.0415522128018036	0.657529066472541	0.610903653505796	1.08983032165878e-07	0.763683422009211	0.362189271666947	0.18727	1	6
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	0.00206692593822865	0.00159530185416504	1.29563313227042	0.248949257650419	0.369024815350009	0.360185665027552	0.540304267660881	0.369110155729009	0.625297492836214	0.528349947126809	0.370569851960573	0.623369103181329	1	0.454951496283188	0.487600701884058	0.449952131213859	0.278460557134926	0.765437266050932	0.262257549189458	0.489067739168874	0.876447857383756	0.593540146666973	0.789547309610985	0.233982181910589	0.12985	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Ezakiella	0.0073521043515871	0.00219618500508221	3.34767077207683	0.0321427216703268	0.186886361891999	0.384103851840965	0.0186281847862209	0.0172198013307544	0.161940254987874	0.0275928308551292	0.0266337833123997	0.17040877111021	1	0.0242753817874133	0.154611759721345	0.146006587237182	0.353922939665225	0.0010061730668329	1.13562332641014e-07	0.0545013521570748	0.0121640696167378	1.05623655221495e-05	0.00993284583040177	0.0144879093476613	0	0.032142721670325	14
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.0191369174910867	0.0119631641511919	1.59965350715179	0.0117688510781874	0.0257496924804117	0.0030343631790896	0.255568068047515	0.0557910308396517	0.0158793589256222	0.24478023856935	0.0545212971887931	0.0181313373754867	1	0.0812836334904086	0.194655173677799	0.0414696824577564	0.499522530979958	0.0445099213691159	0.00546612557551419	0.0229995584944899	0.0365731270369906	0.0200371437645674	0.00264894030483104	0.0552586376468267	0	0.01176885107818	14
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	0.00128055450746724	0.00192725988670019	0.664443086427631	0.00909049416836269	0.00611832537114067	0.758890668996286	0.00264862829174952	0.00347558022489403	0.533978940458175	0.00226460091610668	0.0041886267263768	0.522235408541132	1	0.00177406723536865	0.0296357149970385	0.010477484811494	0.0505079415950751	0.172353642863271	0.0412436871127165	0.164409658564458	0.0365731270369906	0.0236179609006381	0.551233621226455	0.0125686741138984	0	0.00909049416839941	15
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-014	0.00829999887614836	0.00856041793151243	0.969578698441179	0.552952341072288	0.354637053678741	0.0363337923243269	0.346870714922493	0.365901057859772	0.467556269759727	0.34401840996655	0.366267188990953	0.45464274957082	1	0.314371814197725	0.457343513254463	0.450119681350534	0.563885149441844	0.896400152525178	0.493184627505932	0.846658339790579	0.622274123815192	0.386603189809568	0.763683422009211	0.613202182906144	0.25564	1	1
Bacteria	Tenericutes	Mollicutes	Mollicutes_RF39	NA	NA	0.00421348001054754	0.00422277212673356	0.99779952223157	0.959471234153105	0.41541016099099	0.000194923888794337	0.99864614180866	0.8214504602391	0.300908834307345	0.99862873141965	0.822668657016243	0.301362126095993	1	0.74324092531033	0.748756903044613	0.728088470469651	0.630099854612607	0.996360307110311	0.870837015660236	0.779378731603158	0.966527831597035	0.683891095855002	0.962813251970307	0.888279698757357	1	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	0.00392046817006762	0.00242409161207146	1.61729373202915	0.268913868117518	0.488584244086779	0.0106549581552725	0.760811144487658	0.534949064704857	0.0655653072206491	0.768603741035077	0.549344443257838	0.073387378555595	1	0.663943482525154	0.772714817674044	0.635612407738207	0.417536188807363	0.11954851892643	0.0130079902203416	0.0704434933807991	0.26442360889341	0.0573272728306783	0.00264894030483104	0.417606794047067	0.10226	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_2	0.0118591987487909	0.00830367741370091	1.42818635141383	0.852809673264181	0.951677713254245	0.010950997137864	0.713042603497715	0.8214504602391	0.161187083763188	0.720276579598688	0.822668657016243	0.17040877111021	1	0.750661439162323	0.715852556718871	0.897959854885578	0.533685795858485	0.565326273308859	0.300888905827333	0.489067739168874	0.486265015112849	0.231559778332424	0.0106754463333942	0.931447483103566	1	1	2
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	0.000162092689478563	0.000222853937307899	0.727349453353447	0.240995883228956	0.555224839005784	0.000166261267458711	0.130774267111987	0.764632137616027	0.135249259200823	0.177042669969005	0.78501651513859	0.15507097151256	1	0.936846374922949	0.67489116360804	0.69852613524736	9.4194851812048e-05	1	0.181729714035472	0.767864001099487	0.414567726696334	8.32685090198758e-18	0.17625633366119	0.401300301686589	0.16835	1	3
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	0.000110639088866597	0.000102258185336337	1.08195826576322	0.725167906762447	0.41541016099099	0.000166261267458711	0.69064451277013	0.744109392037456	0.109401694437872	0.695681575207381	0.758145263213408	0.111395987305316	1	0.534676303871842	0.713679572201058	0.734779049878697	0.000604526536716705	1	0.918096158411469	0.863433265778589	0.876447857383756	2.14321268652892e-05	0.653069315965064	0.761120443500214	1	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-004	0.000573802627184702	0.000324485355048146	1.76834676282867	0.0151364792921938	0.0973807390706908	0.000276556419363387	0.043392807126981	0.0327897979511852	0.0296470105025384	0.0497631620510472	0.0405422399718136	0.0348945437154462	1	0.0599922042779992	0.228624159275564	0.170905195939265	0.0812201702345008	0.490041329520649	0.0160836305234489	0.457691247653176	0.234318397062625	0.00222788597239195	0.982110554272966	0.0552586376468267	0	0.0151364792922133	12
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	0.000248691197573776	9.29173562251184e-05	2.67647733079331	0.811402025125188	0.369024815350009	0.0116597573657916	0.854617557047165	0.555743370785078	0.32755399171746	0.854208821442041	0.566742819610796	0.326728126842466	1	0.386632764600412	0.660684637493036	0.657210162751536	4.05723667451507e-06	1	0.134257675741962	0.331466561958177	0.876447857383756	0.309980941180687	0.0194697846487354	0.774522036338741	1	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Angelakisella	0.000151499813756784	0.000185583856677246	0.816341552919994	0.740838273387175	0.530915116725862	0.170461010635824	0.531933746254671	0.535727345715409	0.930733250312356	0.50245857928158	0.548731039790395	0.927601355839596	1	0.386632764600412	0.663778140672964	0.664013801404252	0.000887033282521754	1	1	0.846658339790579	0.530472376543894	0.0772782809033769	0.866322813045116	0.752432650460094	1	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Hydrogenoanaerobacterium	0.000193843107960034	6.22458304655589e-05	3.11415409691238	0.240995883228956	0.824851196779059	5.54822304317757e-05	0.130056052958146	0.530038192979245	0.16889384847966	0.169881195629453	0.564731710414943	0.165218428139844	1	0.750661439162323	0.660676344808373	0.680425629682703	4.95580868564716e-07	1	0.0007371197475185	0.104456343720649	0.215232666180075	7.1711625383956e-15	0.0166501029539268	0.110334513381247	0.12985	1	5
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	0.00741593479180186	0.00726297131762568	1.02106072948477	0.446248386077577	0.313406170789586	0.384103851840965	0.163490120658693	0.26477287224992	0.889515507840341	0.169881195629453	0.280834718594967	0.89269548178042	1	0.218222045229693	0.330190356476542	0.314813766475953	0.477999038260934	0.896400152525178	0.97824478423581	0.983702839271041	0.491618015164984	0.309687660972435	0.551233621226455	0.378104661286895	0.17043	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	0.000668426504146659	0.000244969987488756	2.72860569982002	0.0286573152611724	0.488584244086779	0.000740805624311785	0.0255326786455412	0.0723865887429624	0.270939394885473	0.0407844501220707	0.0973653122835766	0.29703539428217	1	0.117164820732858	0.333512001390308	0.346868249449711	0.0341168714176977	0.312701906764476	0.000210561838351583	0.0989942456977232	0.184928760594774	3.69303957773323e-14	0.332600288964155	0.0494312388829794	0.03008	0.0286573152611537	10
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	DTU089	0.000254531347490456	0.000337819825751168	0.753452959501374	0.487214522874366	0.387369981936309	0.059064122217588	0.231764894516393	0.300888023814653	0.647961508564254	0.200185809181282	0.289475562593786	0.644142509839981	1	0.213149449730379	0.555111874620963	0.565935277280262	0.0746008586718615	0.733901936067643	0.115603520351571	0.735008493526618	0.194631417792084	0.00223406956579164	0.699430650180531	0.321213862475332	0.32398	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	CAG-352	0.00168504345948472	0.000966664831600486	1.74315171546567	0.823919971401934	0.193906311695206	0.173311541192194	0.983730115247546	0.685723291666543	0.62609695103495	0.984203178850304	0.695164827666829	0.623369103181329	1	0.571248274988003	0.685750871466855	0.620514781348319	0.203411961513838	0.974566927828935	0.0904515175424228	0.680463221736121	0.876447857383756	0.000211190249492838	0.250314849789623	0.954845612915898	1	1	1
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	0.000475475111021656	9.42150506367826e-05	5.04670015892371	0.0117688510781874	0.435402359371999	2.41629455500813e-05	0.0142668973287215	0.0645956412117187	0.00303159021486595	0.0279374152315983	0.0973653122835766	0.00993982637535227	1	0.119097893260556	0.377210601987165	0.394284991437553	7.54219817476291e-06	1	5.02172906531748e-13	0.00358154198949283	0.365335073411773	0.000836186622677473	0.0246265428093733	0.0185668602542871	0.03486	0.01176885107818	14
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-010	0.000617714868276706	0.000961312719380081	0.642574321366569	0.323651673299009	0.253799369472019	0.0228926295646484	0.256227111058906	0.214274329644812	0.260286993199003	0.243975135881471	0.207889641014989	0.278861314649668	1	0.146122649095249	0.461771836815282	0.41997235033958	0.529063626487566	0.42076940582231	0.19115601555909	0.692132093892536	0.0702085230144774	0.00596400277259608	0.148593767097433	0.417606794047067	0.25564	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	0.0021210300590708	0.00145618044231158	1.45657090113353	0.749217507297057	0.660256462183721	0.00037975649728818	0.967689815072036	0.909179379128587	0.485589175648501	0.967152377089605	0.910122818178206	0.512380139162365	1	0.984025811841653	0.806744555674254	0.800403434002625	0.59418425178209	0.813954559104531	0.0841882096008546	0.545667383751941	0.750358547346476	0.025346646862922	0.346742926955342	0.680706782429109	0.22038	1	2
