Kingdom	Phylum	Class	Order	Family	Genus	Case MRA	Control MRA	MRAR	KW TSS	KW CLR	KW rCLR	t-test TSS	t-test CLR	t-test rCLR	GLM TSS	GLM CLR	GLM rCLR	ANCOM	ANCOM-BC	ALDEx2 t-test	ALDEx2 Wilcoxon	baySeq	DESeq2	edgeR RLE	edgeR TMM	fitFeatureModel	fitZIG	GLM NBZI	limma-voom	SAMseq	LEfSe	N methods detected by
Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	1.92609050877523e-05	3.38395711751539e-05	0.569182895021267	0.87574362139879	0.163942595486369	0.469866609904243	0.528307095555932	0.715989275116871	0.512783068414198	0.616729879083218	0.722749482195946	0.543325445269492	1	0.982577215148946	0.832582474824721	0.832220112509271	5.18236796631409e-10	1	0.801777186806975	0.943447824273738	0.698555848290753	1.39173356873512e-06	0.20893168173119	0.912823622517516	1	1	2
Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	NA	1.8250639684921e-06	0	Inf	0.611467430107755	0.0430583435912642	0.00127143337726751	0.505212563927234	0.396907651851258	0.0994083775526127	0.616729879083218	0.431598369001239	0.18756347718481	1	0.982577215148946	0.803870306590208	0.802249173951457	0.0114715970149103	1	0.959827675903957	0.350530804332319	0.684851133893554	0.0609137515655726	0.999998206634574	0.912823622517516	0.33745	1	3
Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	2.61318155974834e-06	0	Inf	0.611467430107755	0.0430583435912642	0.693675328630039	0.505212563927234	0.476773423621403	0.998525208796323	0.616729879083218	0.527217363983532	0.998652189190628	1	0.997282560574023	0.81847195408605	0.811247153555185	1.23136445267843e-06	1	0.926986838890354	0.209596735037387	0.684851133893554	0.0585600226563347	1	0.902608940471428	0.30973	1	2
Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	NA	0	7.93241097699235e-06	0	0.547516407185419	0.0430583435912642	0.430896793056132	0.505212563927234	0.223037555554082	0.30537871729957	0.560938136818424	0.123888394986827	0.237641516886796	1	0.705283410708334	0.795816984107356	0.791477108972527	0	1	0.237145857806306	1.29592380886573e-05	0.629786539528392	0.144621838461854	0.999998206634574	0.80531348013638	0.30949	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	4.81455884076978e-07	0	Inf	0.611467430107755	0.0430583435912642	0.693675328630039	0.505212563927234	0.329434950956201	0.850370170655843	0.616729879083218	0.346620936930858	0.884424427451036	1	0.982577215148946	0.817277199049135	0.815715441859291	0.035949194788659	1	0.988522897953211	1	0.698555848290753	0.0184373458621999	0.999998206634574	0.966123834522691	0.30949	1	3
Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	NA	NA	0	4.89706372059313e-06	0	0.547516407185419	0.0430583435912642	0.00298426855902299	0.505212563927234	0.211141219653023	0.30537871729957	0.560938136818424	0.123888394986827	0.18540971222867	1	0.723477578934387	0.796649492666992	0.784382109932067	0.00560491194697597	1	0.948136069374861	0.159196069524321	0.629786539528392	0.176500661932482	1	0.902608940471428	1	1	3
Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	1.40429539123068e-05	0	Inf	0.547010983814604	0.0592067745180453	0.00629852628331574	0.408795500783797	0.990919088491873	0.0994083775526127	0.560938136818424	0.994397966718568	0.181378294271158	1	0.769951441803351	0.824676573563737	0.813821799657444	0	1	0.325234284395934	0.00223116640716129	0.629786539528392	2.0106238092401e-22	0.999998206634574	0.772025326902436	1	1	4
Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	0.000152861957671713	0.000198817585289684	0.76885531754642	0.87574362139879	0.125439388267917	0.791381818957051	0.79042175626903	0.851229719074832	0.742784427692613	0.766672996903021	0.85699216721422	0.758013993784459	1	0.98987607092197	0.860833690052027	0.864416666482835	0.000896968558612461	0.786530262279853	0.233146393784292	0.415283748184791	0.684851133893554	0.434568627655215	0.457591758712389	0.92236122293992	1	1	1
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	0.000138221057850346	5.97303689868306e-05	2.31408344188901	0.87574362139879	0.0506780830957236	0.228446567683222	0.676945426768771	0.990919088491873	0.30537871729957	0.702023642501782	0.993435069390443	0.300722211440493	1	0.982577215148946	0.835316527971225	0.821921712342875	9.84433912977986e-09	1	0.827061399436985	0.863257679210808	0.830951520986862	1.61163560845079e-07	0.999998206634574	0.892441750273192	0.33745	1	2
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	2.38844185218889e-06	7.47116131731516e-06	0.319688165031778	0.87574362139879	0.0430583435912642	0.74213238605997	0.749976591119819	0.335394539833627	0.899534483062529	0.691914757035497	0.282770236828055	0.91184474942261	1	0.818865114174905	0.805787791107712	0.807580811335103	0	1	0.652492895934948	0.209781312296484	0.862381268595041	0.8047618752981	0.65267453522707	0.912823622517516	1	1	2
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	0.00870385444170566	0.0126048165418041	0.690518137478574	0.643888570715816	0.0430583435912642	0.939933936019192	0.900624522120073	0.660159301980416	0.8615753079562	0.907605447807183	0.681424676411869	0.868011915596639	1	0.87210638180006	0.802756152267277	0.764784313828855	0.22149476683717	0.900430236015501	0.0346835357925059	0.654930069682458	0.929685608813735	4.22876612632116e-08	0.999998206634574	0.27435808249148	0.30603	1	3
Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	2.27319947825526e-05	0	Inf	0.611467430107755	0.0430583435912642	0.480085125330748	0.505212563927234	0.736156262542238	0.426564610811814	0.616729879083218	0.791528259051921	0.503432860281853	1	0.982577215148946	0.816972516219912	0.81989969128284	0	1	0.1592998738472	0.00018455091424331	0.684851133893554	0.0585600226563347	0.999998206634574	0.855952921853386	0.33745	1	3
Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA	1.07845833400737e-05	0	Inf	0.611467430107755	0.0430583435912642	0.310634336829566	0.505212563927234	0.636310872264677	0.814626982345288	0.616729879083218	0.691003882772721	0.851671415583167	1	0.982577215148946	0.806843612129129	0.799231254127847	0	1	0.579484009688366	0.00697950652909717	0.684851133893554	0.0476390923680742	0.999998206634574	0.873046933456723	0.29186	1	4
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	8.19600011803529e-06	0	Inf	0.479786239819206	0.0501152254985389	0.00253146189303243	0.353462324636756	0.939222981482043	0.00477352757126153	0.560938136818424	0.953453112160542	0.0127232281017927	1	0.805160207055406	0.812520617751902	0.813595681586582	0	1	0.652492895934948	0.00674594093783547	0.603044749473718	1.45818229471583e-05	0.999998206634574	0.739524149091978	1	1	6
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	0.0541452713302543	0.0218069995865139	2.48293081840288	0.0284168295937949	0.0430583435912642	0.00434786577534622	0.0528956461104763	0.0525590444653623	0.0105464018684458	0.0631140498344094	0.0512999072047613	0.0154150671174151	0	0.0315751645624392	0.177184578112626	0.0805793075753949	0.0399884751248837	0.0262857543046989	0.000826657085815889	0.000867660726549748	0.0514688681861937	0.000545826349068708	0.00130660428085639	0.0242862750493623	0	0.0284168295939062	16
Bacteria	Tenericutes	Mollicutes	Izimaplasmatales	NA	NA	0.00119446479825591	0.00071666300807195	1.66670357588205	0.853761216292131	0.159983376397411	0.445326903559908	0.819283828636465	0.990919088491873	0.829345656008947	0.823467077646761	0.993435069390443	0.851671415583167	1	0.982577215148946	0.886827549536597	0.877231669082908	0.101663528492383	0.839496813165867	0.331416884916576	0.593742892304122	0.969019621817866	0.442514767690387	0.630165814521423	0.854734112831906	1	1	0
Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	5.45356014329645e-05	5.83975706610605e-06	9.33867638938084	0.168316291603724	0.205536669512246	0.00898885230335883	0.078506940263267	0.360632395753561	0.0155054070681812	0.192090185501171	0.43062729501255	0.046562056386563	1	0.248354159383353	0.776872133625618	0.777391186539992	6.99694755061473e-15	1	0.000582650091635106	0.00260417651176945	0.282529822402314	5.97138762732264e-24	0.999998206634574	0.0479688520516718	1	1	8
Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	NA	0.000164215151382468	6.94342102201723e-05	2.36504672353514	0.611467430107755	0.0680681080894924	0.0222655801964903	0.659341184003149	0.961974477905134	0.179339730827166	0.673988460453575	0.965313746797407	0.275634438697154	1	0.968512638707725	0.826487350306653	0.82034684647673	3.7172764593009e-08	1	0.152290196117441	0.209596735037387	0.877739959344713	8.5053465194277e-14	0.999998206634574	0.670247008544821	1	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Odyssella	0.000120928643575295	0	Inf	0.611467430107755	0.0430583435912642	0.770257368472392	0.505212563927234	0.921988539723135	0.998525208796323	0.616729879083218	0.939295057266138	0.998652189190628	1	0.942323326835279	0.825318223763349	0.816563735286314	0	1	2.45820857398815e-10	4.30116867057727e-06	0.684851133893554	0.0519272627296259	0.999998206634574	0.80531348013638	1	1	4
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	0.00387072240281052	0.00479374047302745	0.807453474919972	0.611467430107755	0.116859404788972	0.119934610262487	0.505212563927234	0.501919347781756	0.55201758105264	0.560938136818424	0.522352476216871	0.551432802242272	1	0.723477578934387	0.755597077688045	0.754928464133593	0.210787635133369	0.622987681139003	0.505706981907666	0.845580261266884	0.629786539528392	0.0574682554415977	0.999998206634574	0.80531348013638	0.2806	1	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	3.47130710235384e-06	0	Inf	0.567117914365927	0.0501152254985389	0.306809065765082	0.505212563927234	0.627360431801539	0.196496192792542	0.60259382746347	0.679183360750798	0.287305454934575	1	0.982577215148946	0.822174156359527	0.813138867664919	1.51078469179389e-09	1	0.895342325013038	0.0416990298663678	0.655013986586843	2.41122850202485e-13	1	0.842924219539289	1	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	1.89444350248504e-06	0	Inf	0.611467430107755	0.0430583435912642	0.770257368472392	0.505212563927234	0.444740540558707	0.998525208796323	0.616729879083218	0.492315523576128	0.998652189190628	1	0.997282560574023	0.825838602468673	0.822237158110473	8.27985979368463e-05	1	0.93423948986351	0.209715667387754	0.684851133893554	0.0574682554415977	0.999998206634574	0.912145143046178	1	1	2
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	0	2.88811838475353e-05	0	0.416579240243691	0.0430583435912642	0.688285845712732	0.505212563927234	0.218925920190621	0.481010769570144	0.518166211965513	0.123888394986827	0.399122235318109	1	0.63406614069778	0.78305440422325	0.781259380498084	0	1	0.162459430761646	4.30116867057727e-06	0.555833054162714	0.0597397021521424	1	0.583577246329229	0.2806	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	4.60049961389524e-06	4.09114984178001e-06	1.12450039519785	0.844588353309623	0.0430583435912642	0.503131033706489	0.897185969902377	0.360632395753561	0.494337826065685	0.892390408280829	0.371052995946811	0.499227112277186	1	0.887058770230181	0.813014623624335	0.806682320259694	1.15503765214185e-09	1	0.99219651147916	0.747563131985557	0.929685608813735	0.565230481991812	0.999998206634574	0.914821939294379	0.30949	1	2
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0.002396250639045	0.000113918765848371	21.0347313824878	0.687676077040776	0.0501152254985389	0.693675328630039	0.505212563927234	0.76423373791274	0.901244331796435	0.616729879083218	0.791528259051921	0.917330621185012	1	0.818865114174905	0.845282568183757	0.829604307573106	2.36520714739985e-07	1	6.30196977026977e-16	0.0146109311383674	0.684851133893554	5.44309397138121e-21	0.0299904824531389	0.27435808249148	0.3118	1	5
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	4.31907900868499e-05	0	Inf	0.611467430107755	0.0430583435912642	0.480085125330748	0.505212563927234	0.806468963547617	0.426564610811814	0.616729879083218	0.847000414552126	0.503432860281853	1	0.982577215148946	0.820172144413557	0.812618557099181	0	1	0.0103564038954375	4.07066869107982e-05	0.684851133893554	0.0585600226563347	0.999998206634574	0.842924219539289	0.29186	1	4
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	1.41299597882022e-05	0	Inf	0.611467430107755	0.0430583435912642	0.972947321317614	0.505212563927234	0.717604693582219	0.829345656008947	0.616729879083218	0.771447807012058	0.867688917826486	1	0.982577215148946	0.811410230380742	0.802283486714015	0	1	0.250508417708654	0.000309809296899803	0.684851133893554	0.0585600226563347	0.999998206634574	0.859429644579217	0.3118	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	0.000193536971144254	1.7085192873522e-05	11.3277603932813	0.547516407185419	0.0456191410182931	0.474728241064957	0.408795500783797	0.729162465343083	0.773000161467149	0.560938136818424	0.775214205703521	0.848732581476103	1	0.713780090947338	0.819156275607159	0.811526288500777	4.41941841772053e-12	1	8.53002808078875e-07	0.0489033861394882	0.611946904626146	3.00092202250857e-07	0.817002065141382	0.311835410314521	1	1	5
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	5.63981710878804e-06	0	Inf	0.611467430107755	0.0430583435912642	0.0459464249815902	0.505212563927234	0.476773423621403	0.367092459697014	0.616729879083218	0.527217363983532	0.433032404068999	1	0.997282560574023	0.822957461382971	0.816411366886048	2.0342829901275e-07	1	0.926986838890354	0.0861897087501818	0.684851133893554	0.0479843373107076	0.999998206634574	0.907747139167172	0.30949	1	4
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	1.26296233499002e-06	0	Inf	0.611467430107755	0.0430583435912642	0.770257368472392	0.505212563927234	0.39668248238859	0.998525208796323	0.616729879083218	0.423920958983374	0.998652189190628	1	0.982577215148946	0.804797991776109	0.804299630190674	0.0139895406405074	1	0.959827675903957	0.342582062549291	0.684851133893554	0.0585600226563347	0.999998206634574	0.912823622517516	1	1	2
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	2.47544763502855e-05	0	Inf	0.547010983814604	0.0501152254985389	0.988093384094719	0.408795500783797	0.860286241084644	0.759713512661886	0.560938136818424	0.891265186184392	0.794948612976134	1	0.713780090947338	0.817439767235933	0.812494157882163	0	1	0.0306311277516718	9.61134330962371e-05	0.629786539528392	2.62942012542916e-06	0.999998206634574	0.499332558251427	1	1	4
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	3.91353472609788e-06	0	Inf	0.567117914365927	0.0486172419054676	0.581927844129892	0.505212563927234	0.637891430496734	0.865206614519348	0.60259382746347	0.692965045390247	0.884424427451036	1	0.982577215148946	0.805624796698545	0.808663250819925	2.20912880077396e-09	1	0.895342325013038	0.0424891139383554	0.640982803197489	0.00494617951108298	0.999998206634574	0.842924219539289	0.33745	1	4
Bacteria	Proteobacteria	NA	NA	NA	NA	8.09256398581317e-06	0	Inf	0.479786239819206	0.0597436546565836	0.00691011365370144	0.311126039409116	0.990919088491873	0.0216349733454997	0.518166211965513	0.994397966718568	0.0467965486120682	1	0.725464357351584	0.812398153932522	0.809376086595169	0	1	0.530847831541124	0.0044953488967213	0.562901403401394	7.40482839556862e-10	0.999998206634574	0.677843806986199	1	1	6
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	2.28032123019306e-05	0	Inf	0.611467430107755	0.0430583435912642	0.57532232009548	0.505212563927234	0.745397511585959	0.880050794060062	0.616729879083218	0.791528259051921	0.899779379205115	1	0.982577215148946	0.816428804439287	0.803590471681867	0	1	0.152067722729387	0.000585539811275103	0.684851133893554	0.0518544312037332	0.999998206634574	0.848877930146951	0.33745	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudochrobactrum	1.55191890478889e-05	6.22278395676405e-05	0.249393023375331	0.838067323691787	0.0430583435912642	0.047511175830003	0.639592948217265	0.396975440614516	0.0895468890613855	0.616729879083218	0.375006482358265	0.153008686484098	1	0.763028867330782	0.806751937150225	0.794392656953833	3.95432479031708e-14	1	0.00446469659819074	0.00226376143871379	0.684851133893554	0.747627266110563	0.784479435834242	0.764798086618898	0.33745	1	5
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	4.76487429963793e-06	1.31336708195661e-05	0.362798364988665	0.611467430107755	0.0430583435912642	0.306452345004906	0.770345208417927	0.263157550312616	0.269950717763115	0.762488341235268	0.211250197088741	0.244158517515805	1	0.705283410708334	0.793283847032008	0.783580877883479	0	1	0.465494473107492	0.236630961368697	0.709232448517561	0.468351081896837	0.999998206634574	0.902608940471428	0.30949	1	2
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Paenochrobactrum	0	9.64841187140597e-06	0	0.547516407185419	0.0430583435912642	0.812205077117453	0.505212563927234	0.219182565923748	0.494337826065685	0.560938136818424	0.123888394986827	0.417052293359946	1	0.705283410708334	0.809348746792577	0.804261223237656	0	1	0.698770837667893	0.00195954251118535	0.629786539528392	0.158033747178282	0.999998206634574	0.842924219539289	0.29186	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	0	8.30675172780436e-07	0	0.547516407185419	0.0430583435912642	0.00332534236838143	0.505212563927234	0.18425493648712	0.0895468890613855	0.560938136818424	0.123888394986827	0.046562056386563	1	0.725464357351584	0.807663693185729	0.80045848533973	0.0123116245192409	1	0.968761720736869	0.459856351829063	0.629786539528392	0.139712257891189	0.999998206634574	0.927534066699295	0.30949	1	4
Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	2.36907367899157e-05	0	Inf	0.567117914365927	0.0486172419054676	0.378564266344768	0.505212563927234	0.956801328466943	0.998525208796323	0.60259382746347	0.965313746797407	0.998652189190628	1	0.856180064846657	0.812262716084789	0.806258753381318	0	1	0.0564510096017294	0.000171521660841389	0.647412535228618	0.00282754717401739	0.999998206634574	0.794614060057339	0.3118	1	4
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.0211429130001154	0.0154657914162153	1.36707604745968	0.882463789748123	0.148417273045814	0.625001649261945	0.950699230535337	0.859941179874785	0.56016831399355	0.950578487467749	0.874090899080336	0.582659991518786	1	0.982577215148946	0.910150781476329	0.877811040083885	0.233674940901169	0.900430236015501	0.788474703441481	0.914845504795431	0.944907650170453	0.154583458338268	0.815939365251644	0.892441750273192	0.33745	1	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	0	9.15278189652963e-07	0	0.547516407185419	0.0430583435912642	0.430896793056132	0.505212563927234	0.182375009482031	0.30537871729957	0.560938136818424	0.123888394986827	0.237641516886796	1	0.713780090947338	0.811449801614805	0.801324029074615	0.00768695797793184	1	0.948136069374861	0.157357264938581	0.629786539528392	0.1555273965662	0.999998206634574	0.902608940471428	0.33745	1	2
